Reading in data from ../common/square.input
Number of particles: 225
Number of vertices: 4
xmin -7.5 xmax 7.5
ymin -7.5 ymax 7.5
Found 225 particles with maximum number of 4 vertices
Created simulation cell 15.0 by 15.0


Starting ACO with 32 ants 8 threads  alpha=1.0 beta=2.0 evap=0.9
Step 209/1000 best energy 718.0 ant 14 missing vert 0.0
Step 210/1000 best energy 689.0 ant 1 missing vert 0.0
Step 211/1000 best energy 679.0 ant 4 missing vert 0.0
Step 212/1000 best energy 681.0 ant 3 missing vert 0.0
Step 213/1000 best energy 707.0 ant 29 missing vert 0.0
Step 214/1000 best energy 740.0 ant 18 missing vert 0.0
Step 215/1000 best energy 758.0 ant 11 missing vert 0.0
Step 216/1000 best energy 723.0 ant 16 missing vert 0.0
Step 217/1000 best energy 704.0 ant 31 missing vert 0.0
Step 218/1000 best energy 761.0 ant 20 missing vert 0.0
Step 219/1000 best energy 739.0 ant 24 missing vert 0.0
Step 220/1000 best energy 728.0 ant 28 missing vert 0.0
Step 221/1000 best energy 715.0 ant 0 missing vert 0.0
Step 222/1000 best energy 707.0 ant 11 missing vert 0.0
Step 223/1000 best energy 701.0 ant 15 missing vert 0.0
Step 224/1000 best energy 758.0 ant 5 missing vert 0.0
Step 225/1000 best energy 756.0 ant 4 missing vert 0.0
Step 226/1000 best energy 677.0 ant 12 missing vert 0.0
Step 227/1000 best energy 705.0 ant 14 missing vert 0.0
Step 228/1000 best energy 694.0 ant 20 missing vert 0.0
Step 229/1000 best energy 720.0 ant 16 missing vert 0.0
Step 230/1000 best energy 703.0 ant 22 missing vert 0.0
Step 231/1000 best energy 806.0 ant 31 missing vert 0.0
Step 232/1000 best energy 713.0 ant 25 missing vert 0.0
Step 233/1000 best energy 716.0 ant 16 missing vert 0.0
Step 234/1000 best energy 762.0 ant 24 missing vert 0.0
Step 235/1000 best energy 748.0 ant 12 missing vert 0.0
Step 236/1000 best energy 699.0 ant 18 missing vert 0.0
Step 237/1000 best energy 762.0 ant 16 missing vert 0.0
Step 238/1000 best energy 633.0 ant 21 missing vert 0.0
Step 239/1000 best energy 679.0 ant 22 missing vert 0.0
Step 240/1000 best energy 712.0 ant 22 missing vert 0.0
Step 241/1000 best energy 691.0 ant 21 missing vert 0.0
Step 242/1000 best energy 748.0 ant 27 missing vert 0.0
Step 243/1000 best energy 679.0 ant 27 missing vert 0.0
Step 244/1000 best energy 674.0 ant 27 missing vert 0.0
Step 245/1000 best energy 775.0 ant 30 missing vert 0.0
Step 246/1000 best energy 669.0 ant 21 missing vert 0.0
Step 247/1000 best energy 721.0 ant 14 missing vert 0.0
Step 248/1000 best energy 715.0 ant 20 missing vert 0.0
Step 249/1000 best energy 697.0 ant 4 missing vert 0.0
Step 250/1000 best energy 716.0 ant 13 missing vert 0.0
Step 251/1000 best energy 652.0 ant 28 missing vert 0.0
Step 252/1000 best energy 767.0 ant 26 missing vert 0.0
Step 253/1000 best energy 710.0 ant 17 missing vert 0.0
Step 254/1000 best energy 698.0 ant 7 missing vert 0.0
Step 255/1000 best energy 714.0 ant 4 missing vert 0.0
Step 256/1000 best energy 683.0 ant 2 missing vert 0.0
Step 257/1000 best energy 704.0 ant 17 missing vert 0.0
Step 258/1000 best energy 709.0 ant 13 missing vert 0.0
Step 259/1000 best energy 661.0 ant 24 missing vert 0.0
Step 260/1000 best energy 730.0 ant 24 missing vert 0.0
Step 261/1000 best energy 727.0 ant 28 missing vert 0.0
Step 262/1000 best energy 713.0 ant 26 missing vert 0.0
Step 263/1000 best energy 670.0 ant 0 missing vert 0.0
Step 264/1000 best energy 693.0 ant 10 missing vert 0.0
Step 265/1000 best energy 640.0 ant 13 missing vert 0.0
Step 266/1000 best energy 660.0 ant 18 missing vert 0.0
Step 267/1000 best energy 678.0 ant 22 missing vert 0.0
Step 268/1000 best energy 685.0 ant 17 missing vert 0.0
Step 269/1000 best energy 639.0 ant 30 missing vert 0.0
Step 270/1000 best energy 686.0 ant 2 missing vert 0.0
Step 271/1000 best energy 672.0 ant 14 missing vert 0.0
Step 272/1000 best energy 626.0 ant 10 missing vert 0.0
Step 273/1000 best energy 683.0 ant 7 missing vert 0.0
Step 274/1000 best energy 687.0 ant 29 missing vert 0.0
Step 275/1000 best energy 715.0 ant 24 missing vert 0.0
