Reading in data from ../common/honeycomb.input
Number of particles: 192
Number of vertices: 3
xmin -10.455 xmax 9.225
ymin -13.58 ymax 9.7
Found 192 particles with maximum number of 3 vertices
Created simulation cell 19.68 by 23.28


Starting ACO with 32 ants 8 threads  alpha=1.0 beta=2.0 evap=0.9
Step 180/200 best energy 535.967999999999 ant 2 missing vert 0.0
Step 181/200 best energy 535.967999999999 ant 0 missing vert 0.0
Step 182/200 best energy 542.9543999999992 ant 14 missing vert 0.0
Step 183/200 best energy 542.4881999999991 ant 7 missing vert 0.0
Step 184/200 best energy 550.0165999999991 ant 27 missing vert 0.0
Step 185/200 best energy 535.967999999999 ant 5 missing vert 0.0
Step 186/200 best energy 535.967999999999 ant 22 missing vert 0.0
Step 187/200 best energy 535.967999999999 ant 20 missing vert 0.0
Step 188/200 best energy 535.967999999999 ant 13 missing vert 0.0
Step 189/200 best energy 558.0111999999992 ant 18 missing vert 0.0
Step 190/200 best energy 542.954399999999 ant 14 missing vert 0.0
Step 191/200 best energy 543.4963999999992 ant 10 missing vert 0.0
Step 192/200 best energy 607.5056000000001 ant 9 missing vert 0.0
Step 193/200 best energy 535.967999999999 ant 6 missing vert 0.0
Step 194/200 best energy 535.967999999999 ant 21 missing vert 0.0
Step 195/200 best energy 535.967999999999 ant 17 missing vert 0.0
Step 196/200 best energy 535.967999999999 ant 11 missing vert 0.0
Step 197/200 best energy 535.967999999999 ant 31 missing vert 0.0
Step 198/200 best energy 535.967999999999 ant 18 missing vert 0.0
Step 199/200 best energy 535.967999999999 ant 10 missing vert 0.0
Step 200/200 best energy 535.967999999999 ant 7 missing vert 0.0
Writing output...
ACO Done ... overall best energy 535.967999999999
